ptp4l[26290.493]: selected /dev/ptp0 as PTP clock
ptp4l[26290.499]: port 1 (eth0): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[26290.502]: port 0 (/var/run/ptp4l): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[26290.504]: port 0 (/var/run/ptp4lro): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[26290.506]: timeguard: registered, proxy_id=0x6479b78b88191ad0

ptp4l[26290.507]: TG_CMD_SET_TIME InvokeCommand result: 0x0

ptp4l[26296.033]: port 1 (eth0): new foreign master 641c10.fffe.f12579-1
ptp4l[26296.534]: selected local clock 000000.fffe.049f06 as best master
ptp4l[26296.536]: TEE: InvokeCommand returned 0x0

ptp4l[26296.538]: TEE: InvokeCommand returned 0x0

ptp4l[26296.538]: TEE: DECIDE OK -> decided_state=4 (ps_out=4)

ptp4l[26299.875]: selected best master clock 641c10.fffe.f12579
ptp4l[26299.877]: TEE: InvokeCommand returned 0x0

ptp4l[26299.879]: TEE: InvokeCommand returned 0x0

ptp4l[26299.879]: TEE: DECIDE OK -> decided_state=9 (ps_out=9)

ptp4l[26299.881]: port 1 (eth0): LISTENING to UNCALIBRATED on RS_SLAVE
ptp4l[26438.303]: master offset   -4147145 s2 freq -1850019 path delay     41585
ptp4l[26439.294]: master offset   -2695602 s2 freq -1642620 path delay     41585
ptp4l[26440.291]: master offset   -1216868 s2 freq -972566 path delay      4151
ptp4l[26441.292]: master offset    -412269 s2 freq -533028 path delay    -31842
ptp4l[26442.299]: master offset    8526476 s2 freq +8282036 path delay    -78142
ptp4l[26443.303]: master offset       1096 s2 freq +2314599 path delay    -20983
ptp4l[26444.298]: master offset   -2628961 s2 freq -315129 path delay     73263
ptp4l[26445.293]: master offset   -2481741 s2 freq -956597 path delay     25104
ptp4l[26446.293]: master offset   -1725444 s2 freq -944822 path delay     25104
ptp4l[26447.298]: master offset    7621534 s2 freq +7884522 path delay    -11986
ptp4l[26448.303]: master offset   -3599569 s2 freq -1050121 path delay     25104
ptp4l[26449.296]: master offset   -2962691 s2 freq -1493113 path delay     25104
ptp4l[26450.292]: master offset   -1659841 s2 freq -1079071 path delay     25104
ptp4l[26451.292]: master offset   -1016054 s2 freq -933236 path delay    -10163
ptp4l[26452.294]: master offset    -475865 s2 freq -697863 path delay    -10163
ptp4l[26453.295]: master offset      10171 s2 freq -354587 path delay       278
ptp4l[26454.297]: master offset     176362 s2 freq -185344 path delay       278
ptp4l[26455.292]: master offset   -7639514 s2 freq -7948312 path delay       278
ptp4l[26456.295]: master offset     455793 s2 freq -2144859 path delay       278
ptp4l[26457.298]: master offset   11011265 s2 freq +8547351 path delay       278
ptp4l[26458.308]: master offset   -7802534 s2 freq -6963068 path delay     17311
ptp4l[26459.297]: master offset    -891784 s2 freq -2393079 path delay     17311
ptp4l[26460.294]: master offset    1345462 s2 freq -423368 path delay      1646
ptp4l[26461.298]: master offset    1601792 s2 freq +236601 path delay    -22958
ptp4l[26462.305]: master offset    9739314 s2 freq +8854660 path delay    -22958
ptp4l[26463.308]: master offset     640347 s2 freq +2677488 path delay     17311
ptp4l[26464.302]: master offset  -11346032 s2 freq -9116787 path delay    423566
ptp4l[26465.291]: master offset   -2195045 s2 freq -3369610 path delay    423566
ptp4l[26466.293]: master offset    1429971 s2 freq -403107 path delay     -9796
ptp4l[26467.304]: master offset   10559051 s2 freq +9154964 path delay   -348922
ptp4l[26468.309]: master offset     477831 s2 freq +2241459 path delay     -9796
ptp4l[26469.303]: master offset   -2109103 s2 freq -202126 path delay     92748
ptp4l[26470.298]: master offset   -2128384 s2 freq -854137 path delay    102301
ptp4l[26471.299]: master offset   -1481905 s2 freq -846174 path delay    102301
ptp4l[26472.302]: master offset    7864716 s2 freq +8055876 path delay    -49309
ptp4l[26473.306]: master offset    -607319 s2 freq +1943256 path delay    -49309
ptp4l[26474.300]: master offset   -3708412 s2 freq -1340033 path delay    216687
ptp4l[26475.297]: master offset   -2690821 s2 freq -1434966 path delay    176967
ptp4l[26476.295]: master offset    2677927 s2 freq +3126536 path delay    -11567
ptp4l[26477.299]: master offset   -6700702 s2 freq -5448715 path delay    162627
ptp4l[26478.296]: master offset   -1450630 s2 freq -2208853 path delay    162627
ptp4l[26479.297]: master offset  -11005384 s2 freq -12198796 path delay    162627
ptp4l[26480.294]: master offset    1358238 s2 freq -3136790 path delay   -198215
ptp4l[26481.294]: master offset    4402512 s2 freq +314956 path delay   -198215
ptp4l[26482.311]: master offset    5099664 s2 freq +2332861 path delay   -976039
ptp4l[26483.310]: master offset    2362860 s2 freq +1125957 path delay   -976039
ptp4l[26484.305]: master offset    1033447 s2 freq +505402 path delay   -976039
ptp4l[26485.302]: master offset     329299 s2 freq +111288 path delay   -976039
ptp4l[26486.301]: master offset       6021 s2 freq -113201 path delay   -976039
ptp4l[26487.300]: master offset     766621 s2 freq +649206 path delay   -976039
ptp4l[26488.302]: master offset  -12250895 s2 freq -12138324 path delay   -795772
ptp4l[26489.293]: master offset    -388884 s2 freq -3951582 path delay   -763014
ptp4l[26490.297]: master offset    3470214 s2 freq -209149 path delay   -763014
ptp4l[26491.305]: master offset    2905396 s2 freq +267097 path delay   -170264
ptp4l[26492.314]: master offset   11007699 s2 freq +9241019 path delay   -170264
ptp4l[26493.315]: master offset   -1900522 s2 freq -364892 path delay     70014
ptp4l[26494.306]: master offset   -1926390 s2 freq -960917 path delay     70014
ptp4l[26495.301]: master offset   -1115547 s2 freq -727991 path delay     17171
ptp4l[26496.302]: master offset    -581021 s2 freq -528129 path delay     17171
ptp4l[26497.308]: master offset    8403869 s2 freq +8282455 path delay    -77393
ptp4l[26498.312]: master offset    -158617 s2 freq +2241130 path delay     17171
ptp4l[26499.306]: master offset   -2669425 s2 freq -317263 path delay     17171
ptp4l[26500.301]: master offset  -13968733 s2 freq -12417399 path delay     25425
ptp4l[26501.293]: master offset   -1811729 s2 freq -4451015 path delay   -409623
ptp4l[26502.296]: master offset    2209806 s2 freq -972999 path delay   -409623
ptp4l[26503.303]: master offset    2589115 s2 freq  +69252 path delay       769
ptp4l[26504.307]: master offset    2301722 s2 freq +558594 path delay     21539
ptp4l[26505.308]: master offset    1549115 s2 freq +496503 path delay     21539
ptp4l[26506.309]: master offset     852358 s2 freq +264481 path delay     21539
ptp4l[26507.308]: master offset    8955189 s2 freq +8623019 path delay     21539
ptp4l[26508.314]: master offset   -6103678 s2 freq -3749291 path delay     21539
ptp4l[26509.304]: master offset   -2726632 s2 freq -2203348 path delay      3547
ptp4l[26510.300]: master offset    -694090 s2 freq -988796 path delay      3547
ptp4l[26511.301]: master offset   -5004654 s2 freq -5507587 path delay     31488
ptp4l[26512.301]: master offset     255063 s2 freq -1749266 path delay     31488
ptp4l[26513.304]: master offset    1820881 s2 freq -106929 path delay     31488
ptp4l[26514.307]: master offset    1738545 s2 freq +356999 path delay     31488
ptp4l[26515.308]: master offset    1149201 s2 freq +289218 path delay     64615
ptp4l[26516.308]: master offset   -2480443 s2 freq -2995665 path delay     95860
ptp4l[26517.306]: master offset     157338 s2 freq -1102017 path delay     95860
ptp4l[26518.306]: master offset    1098890 s2 freq -113264 path delay     64615
ptp4l[26519.307]: master offset   -4848580 s2 freq -5731067 path delay     42089
ptp4l[26520.304]: master offset     660265 s2 freq -1676796 path delay     42089
ptp4l[26521.307]: master offset    2211989 s2 freq  +73008 path delay       320
ptp4l[26522.309]: master offset    2811730 s2 freq +1336345 path delay       320
ptp4l[26523.311]: master offset    1278108 s2 freq +646242 path delay       320
ptp4l[26524.310]: master offset     380087 s2 freq +131654 path delay     42089
ptp4l[26525.308]: master offset      10605 s2 freq -123802 path delay     68045
ptp4l[26526.307]: master offset   -5863527 s2 freq -5994753 path delay     60473
