ptp4l[550478.577]: selected /dev/ptp0 as PTP clock
ptp4l[550478.582]: port 1 (eth0): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[550478.585]: port 0 (/var/run/ptp4l): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[550478.587]: port 0 (/var/run/ptp4lro): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[550478.630]: timeguard: registered, proxy_id=0xc120b44ebd8891ce

ptp4l[550478.631]: TG_CMD_SET_TIME InvokeCommand result: 0x0

ptp4l[550485.346]: port 1 (eth0): new foreign master 641c10.fffe.f12579-1
ptp4l[550485.636]: selected local clock 000000.fffe.049f06 as best master
ptp4l[550485.638]: TEE: InvokeCommand returned 0x0

ptp4l[550485.639]: TEE: InvokeCommand returned 0x0

ptp4l[550485.640]: TEE: DECIDE OK -> decided_state=4 (ps_out=4)

ptp4l[550489.365]: selected best master clock 641c10.fffe.f12579
ptp4l[550489.366]: TEE: InvokeCommand returned 0x0

ptp4l[550489.367]: TEE: InvokeCommand returned 0x0

ptp4l[550489.367]: TEE: DECIDE OK -> decided_state=9 (ps_out=9)

ptp4l[550489.368]: port 1 (eth0): LISTENING to UNCALIBRATED on RS_SLAVE
ptp4l[550792.397]: master offset   -9941094 s2 freq -3513310 path delay  -2681073
ptp4l[550793.383]: master offset   -8140791 s2 freq -4695335 path delay  -2681073
ptp4l[550794.381]: master offset   -1686516 s2 freq -683298 path delay  -1770600
ptp4l[550795.389]: master offset    1971149 s2 freq +2468413 path delay  -1770600
ptp4l[550796.399]: master offset    7471165 s2 freq +8559773 path delay  -1770600
ptp4l[550797.404]: master offset    3964152 s2 freq +7294110 path delay  -1770600
ptp4l[550798.391]: master offset  -10065006 s2 freq -5545803 path delay  -1692644
ptp4l[550799.385]: master offset   -4606210 s2 freq -3106508 path delay  -1631192
ptp4l[550800.389]: master offset    4504856 s2 freq +4622695 path delay  -1631192
ptp4l[550801.403]: master offset   11045718 s2 freq +12515013 path delay  -1631192
ptp4l[550802.409]: master offset    1082165 s2 freq +5865176 path delay  -1631192
ptp4l[550807.711]: port 1 (eth0): SLAVE to LISTENING on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES
ptp4l[550807.711]: selected local clock 000000.fffe.049f06 as best master
ptp4l[550807.712]: TEE: InvokeCommand returned 0x0

ptp4l[550807.714]: TEE: InvokeCommand returned 0x0

ptp4l[550807.715]: TEE: DECIDE OK -> decided_state=4 (ps_out=4)

ptp4l[550813.775]: TEE: InvokeCommand returned 0x0

ptp4l[550813.777]: TEE: InvokeCommand returned 0x0

ptp4l[550813.777]: TEE: DECIDE OK -> decided_state=4 (ps_out=4)

