ptp4l[612165.955]: selected /dev/ptp0 as PTP clock
ptp4l[612165.961]: port 1 (eth0): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[612165.963]: port 0 (/var/run/ptp4l): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[612165.965]: port 0 (/var/run/ptp4lro): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[612166.009]: timeguard: registered, proxy_id=0xeb3a50522cc58585

ptp4l[612166.010]: TG_CMD_SET_TIME InvokeCommand result: 0x0

ptp4l[612171.711]: port 1 (eth0): new foreign master 641c10.fffe.f12579-1
ptp4l[612172.090]: selected local clock 000000.fffe.049f06 as best master
ptp4l[612172.091]: TEE: InvokeCommand returned 0x0

ptp4l[612172.093]: TEE: InvokeCommand returned 0x0

ptp4l[612172.094]: TEE: DECIDE OK -> decided_state=4 (ps_out=4)

ptp4l[612175.725]: selected best master clock 641c10.fffe.f12579
ptp4l[612175.726]: TEE: InvokeCommand returned 0x0

ptp4l[612175.728]: TEE: InvokeCommand returned 0x0

ptp4l[612175.728]: TEE: DECIDE OK -> decided_state=9 (ps_out=9)

ptp4l[612175.730]: port 1 (eth0): LISTENING to UNCALIBRATED on RS_SLAVE
ptp4l[612440.775]: master offset    2935561 s2 freq +29487523 path delay    -30635
ptp4l[612441.773]: master offset    4383937 s2 freq +31816567 path delay    -30635
ptp4l[612442.777]: master offset    3461017 s2 freq +32208828 path delay    -30635
ptp4l[612443.771]: master offset    3349126 s2 freq +32767999 path delay     -2291
ptp4l[612444.777]: master offset    4023726 s2 freq +32767999 path delay    -30635
ptp4l[612445.776]: master offset    9450199 s2 freq +32767999 path delay    -57086
ptp4l[612446.784]: master offset   12831923 s2 freq +32767999 path delay    -57086
ptp4l[612447.794]: master offset   38154283 s2 freq +32767999 path delay    -67945
ptp4l[612448.814]: master offset   55005868 s2 freq +32767999 path delay   -432229
ptp4l[612449.834]: master offset   65232389 s2 freq +32767999 path delay   -432229
ptp4l[612450.850]: master offset   75036350 s2 freq +32767999 path delay   -925373
ptp4l[612451.861]: master offset   84079090 s2 freq +32767999 path delay   -925373
ptp4l[612452.870]: master offset   94267934 s2 freq +32767999 path delay  -1271186
ptp4l[612453.879]: master offset  112224981 s2 freq +32767999 path delay  -1605562
ptp4l[612454.898]: master offset  129989958 s2 freq +32767999 path delay  -1605562
ptp4l[612455.921]: master offset  169036982 s2 freq +32767999 path delay  -2799988
ptp4l[612456.958]: master offset  195072342 s2 freq +32767999 path delay  -3938029
ptp4l[612457.996]: master offset  235219253 s2 freq +32767999 path delay  -5290265
ptp4l[612459.035]: master offset  266347512 s2 freq +32767999 path delay  -5290265
ptp4l[612460.069]: master offset  304040630 s2 freq +32767999 path delay  -6648760
ptp4l[612461.108]: master offset  336446441 s2 freq +32767999 path delay  -6887614
