ptp4l[618238.799]: selected /dev/ptp0 as PTP clock
ptp4l[618238.805]: port 1 (eth0): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[618238.808]: port 0 (/var/run/ptp4l): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[618238.810]: port 0 (/var/run/ptp4lro): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[618238.853]: timeguard: registered, proxy_id=0x96f5611ace1d5f34

ptp4l[618238.855]: TG_CMD_SET_TIME InvokeCommand result: 0x0

ptp4l[618244.717]: port 1 (eth0): new foreign master 641c10.fffe.f12579-1
ptp4l[618246.134]: selected local clock 000000.fffe.049f06 as best master
ptp4l[618246.136]: TEE: InvokeCommand returned 0x0

ptp4l[618246.138]: TEE: InvokeCommand returned 0x0

ptp4l[618246.139]: TEE: DECIDE OK -> decided_state=4 (ps_out=4)

ptp4l[618248.563]: selected best master clock 641c10.fffe.f12579
ptp4l[618248.564]: TEE: InvokeCommand returned 0x0

ptp4l[618248.566]: TEE: InvokeCommand returned 0x0

ptp4l[618248.567]: TEE: DECIDE OK -> decided_state=9 (ps_out=9)

ptp4l[618248.569]: port 1 (eth0): LISTENING to UNCALIBRATED on RS_SLAVE
ptp4l[618546.014]: master offset    -183377 s2 freq -244368 path delay     60476
ptp4l[618547.011]: master offset     777677 s2 freq +661673 path delay     60476
ptp4l[618548.015]: master offset     -84960 s2 freq  +32339 path delay    123670
ptp4l[618549.013]: master offset    -280051 s2 freq -188240 path delay     93593
ptp4l[618550.015]: master offset    -297691 s2 freq -289895 path delay     93593
ptp4l[618551.008]: master offset     482456 s2 freq +400945 path delay     60476
ptp4l[618552.013]: master offset     -55522 s2 freq   +7703 path delay     60476
ptp4l[618553.007]: master offset  -41181906 s2 freq -32767999 path delay     93593
ptp4l[618553.980]: master offset     -27373 s2 freq  +19196 path delay     34374
ptp4l[618554.993]: master offset  -29870979 s2 freq -29832622 path delay     52369
ptp4l[618555.990]: master offset    1050806 s2 freq -7872131 path delay     52369
ptp4l[618557.010]: master offset   10487860 s2 freq +1880165 path delay  -2604477
ptp4l[618558.031]: master offset    8221708 s2 freq +2760371 path delay  -2604477
ptp4l[618559.023]: master offset   -5471233 s2 freq -8466058 path delay  -2604477
ptp4l[618560.017]: master offset    4949410 s2 freq +313216 path delay  -4360516
ptp4l[618561.014]: master offset    6901581 s2 freq +3750210 path delay  -4360516
ptp4l[618562.017]: master offset    2953959 s2 freq +1873062 path delay  -4360516
ptp4l[618563.011]: master offset   -7047601 s2 freq -7242310 path delay  -1930865
ptp4l[618569.578]: port 1 (eth0): SLAVE to LISTENING on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES
ptp4l[618569.579]: selected local clock 000000.fffe.049f06 as best master
ptp4l[618569.580]: TEE: InvokeCommand returned 0x0

ptp4l[618569.582]: TEE: InvokeCommand returned 0x0

ptp4l[618569.583]: TEE: DECIDE OK -> decided_state=4 (ps_out=4)

